city,run,window_index,sim_matched_epochs,actual_fix_rate_pct,base_pred_fix_rate_pct,adopted_pred_fix_rate_pct,abs_error_pp,focus_case_tag,focus_case_note,window_action,window_action_note,path1_pred_fix_rate_pct,path1_abs_error_pp
tokyo,run3,7,300.0,87.0,5.766362737778825,3.38252203909544,83.61747796090457,hidden_high,actual 87.0% but corrected only 3.4%; under-predicted by 83.6 pp,review,prediction likely underestimates a high-FIX window; review before window-level action,53.7441402585464,33.2558597414536
tokyo,run3,8,300.0,84.66666666666667,16.33089492181276,13.71513426577291,70.95153240089377,hidden_high,actual 84.7% but corrected only 13.7%; under-predicted by 71.0 pp,review,prediction likely underestimates a high-FIX window; review before window-level action,92.90741239060364,8.240745723936968
tokyo,run3,9,300.0,0.0,11.00451949687904,10.018075928361604,10.018075928361604,,,use,usable for route aggregation and normal diagnostics,1.8364793767335716,1.8364793767335716
tokyo,run3,10,217.0,6.451612903225806,7.596607440600231,14.292122721614566,7.84050981838876,,,use,usable for route aggregation and normal diagnostics,7.536965866797304,1.0853529635714976
tokyo,run3,11,300.0,4.333333333333334,12.130963213839866,16.205897478208602,11.872564144875268,,,use,usable for route aggregation and normal diagnostics,4.783017997100509,0.449684663767175
tokyo,run3,12,300.0,100.0,40.78735864476769,63.22578919935413,36.77421080064587,,,use,usable for route aggregation and normal diagnostics,53.5828922321125,46.4171077678875
tokyo,run3,13,300.0,42.66666666666667,27.45143946244341,49.83857119270555,7.17190452603888,,,use,usable for route aggregation and normal diagnostics,77.18934379940305,34.522677132736376
tokyo,run3,14,300.0,1.6666666666666667,12.371775324058978,11.196420234816056,9.52975356814939,,,use,usable for route aggregation and normal diagnostics,2.505486635188774,0.8388199685221072
tokyo,run3,15,300.0,0.0,16.89692318734354,12.27084760680143,12.27084760680143,,,use,usable for route aggregation and normal diagnostics,0.0430903059059266,0.0430903059059266
tokyo,run3,16,300.0,0.6666666666666667,17.009856849264654,10.200185175051718,9.533518508385052,,,use,usable for route aggregation and normal diagnostics,2.0710986944027474,1.4044320277360807
tokyo,run3,17,300.0,0.0,0.0,13.851094343881917,13.851094343881917,,,use,usable for route aggregation and normal diagnostics,1.132982933901819,1.132982933901819
tokyo,run3,18,300.0,49.66666666666666,34.75986344301044,61.51395707268329,11.847290406016633,,,use,usable for route aggregation and normal diagnostics,51.05154167108766,1.384875004421005
tokyo,run3,19,300.0,30.333333333333336,18.772654002518017,39.28451886332543,8.951185529992095,,,use,usable for route aggregation and normal diagnostics,66.72608533652271,36.39275200318938
tokyo,run3,20,300.0,5.666666666666666,13.52501693484512,8.528389375366837,2.861722708700171,,,use,usable for route aggregation and normal diagnostics,6.653790625559527,0.9871239588928606
tokyo,run3,21,283.0,2.4734982332155475,11.407105345485652,8.828378001054626,6.354879767839078,,,use,usable for route aggregation and normal diagnostics,1.017052851822278,1.4564453813932696
tokyo,run3,22,295.0,0.3389830508474576,20.09935760417693,14.843327017201824,14.504343966354366,,,use,usable for route aggregation and normal diagnostics,0.1275423502473056,0.21144070060015202
tokyo,run3,23,295.0,0.0,13.761151253681389,12.82024930997192,12.82024930997192,,,use,usable for route aggregation and normal diagnostics,1.091093850256525,1.091093850256525
tokyo,run3,24,300.0,43.333333333333336,21.64332166656399,14.68458522186024,28.648748111473097,,,use,usable for route aggregation and normal diagnostics,59.29249688230242,15.959163548969087
tokyo,run3,25,299.0,18.72909698996656,15.470476898188796,14.15627149901612,4.572825490950441,,,use,usable for route aggregation and normal diagnostics,15.662637202545769,3.0664597874207917
tokyo,run3,26,300.0,2.0,16.46319059393197,15.904604541741453,13.904604541741453,,,use,usable for route aggregation and normal diagnostics,1.262223880823084,0.7377761191769161
tokyo,run3,27,300.0,8.666666666666668,22.42877070464833,13.170377314624254,4.503710647957586,,,use,usable for route aggregation and normal diagnostics,8.547034996723893,0.11963166994277508
tokyo,run3,28,300.0,1.3333333333333337,32.30778311538603,61.28894079106001,59.95560745772667,false_high,corrected prediction 61.3% against actual 1.3%; deployable features misread,abstain,exclude from automated window-level action; inspect focus-case diagnostics,0.5040601133402771,0.8292732199930566
tokyo,run3,29,300.0,37.0,20.231608076598143,15.172201604958111,21.82779839504189,,,use,usable for route aggregation and normal diagnostics,47.67840286876584,10.678402868765843
tokyo,run3,30,300.0,0.0,18.5602639645506,12.156770644548676,12.156770644548676,,,use,usable for route aggregation and normal diagnostics,0.0,0.0
tokyo,run3,31,298.0,0.0,11.69441635313366,7.856026772924729,7.856026772924729,,,use,usable for route aggregation and normal diagnostics,0.0435896873400289,0.0435896873400289
tokyo,run3,32,285.0,11.578947368421051,8.331016060405362,8.664696299140441,2.91425106928061,,,use,usable for route aggregation and normal diagnostics,12.961641537697265,1.3826941692762134
tokyo,run3,33,300.0,41.333333333333336,22.77619887663264,14.621097446398371,26.712235886934963,,,use,usable for route aggregation and normal diagnostics,50.04671963413888,8.713386300805546
tokyo,run3,34,300.0,100.0,40.60894370216105,40.626510430648125,59.373489569351875,hidden_high,actual 100.0% but corrected only 40.6%; under-predicted by 59.4 pp,review,prediction likely underestimates a high-FIX window; review before window-level action,87.81223849301419,12.187761506985808
tokyo,run3,35,300.0,100.0,32.25650560130514,40.961129326898,59.038870673102,hidden_high,actual 100.0% but corrected only 41.0%; under-predicted by 59.0 pp,review,prediction likely underestimates a high-FIX window; review before window-level action,98.83430605731422,1.1656939426857775
tokyo,run3,36,300.0,71.33333333333334,42.5712405546342,87.61179110979297,16.278457776459632,,,use,usable for route aggregation and normal diagnostics,84.37527083072177,13.041937497388432
tokyo,run3,37,300.0,1.6666666666666667,16.418340663866392,20.0,18.333333333333332,,,use,usable for route aggregation and normal diagnostics,2.505486635188774,0.8388199685221072
tokyo,run3,38,300.0,3.333333333333333,20.06254759724873,14.984547285608038,11.651213952274706,,,use,usable for route aggregation and normal diagnostics,0.9729742348551366,2.3603590984781966
tokyo,run3,39,300.0,4.0,24.73131857874332,8.901350694817536,4.901350694817536,,,use,usable for route aggregation and normal diagnostics,0.5131909744581332,3.486809025541867
tokyo,run3,40,300.0,10.333333333333334,23.464071906490265,10.164879922568668,0.16845341076466624,,,use,usable for route aggregation and normal diagnostics,10.517125533241645,0.18379219990831075
tokyo,run3,41,300.0,4.666666666666667,22.637427334606866,14.520574900044789,9.853908233378121,,,use,usable for route aggregation and normal diagnostics,3.4406189592569043,1.2260477074097627
tokyo,run3,42,292.0,9.58904109589041,12.571351054133912,10.178154632457325,0.5891135365669147,,,use,usable for route aggregation and normal diagnostics,8.442163038137421,1.1468780577529891
tokyo,run3,43,293.0,1.023890784982935,9.560954160136506,8.897428610623884,7.873537825640948,,,use,usable for route aggregation and normal diagnostics,0.5040601133402771,0.519830671642658
tokyo,run3,44,300.0,5.333333333333334,16.06013072002843,15.142996029867971,9.809662696534637,,,use,usable for route aggregation and normal diagnostics,6.546493077839959,1.2131597445066253
tokyo,run3,45,300.0,20.666666666666668,20.09628284518496,15.737621765739082,4.929044900927586,,,use,usable for route aggregation and normal diagnostics,15.391186335472062,5.275480331194606
tokyo,run3,46,300.0,43.0,19.813468060013427,61.51115318124815,18.511153181248147,,,use,usable for route aggregation and normal diagnostics,25.774176759753853,17.225823240246147
tokyo,run3,47,300.0,99.33333333333331,11.523184430155982,60.5424226542835,38.790910679049816,,,use,usable for route aggregation and normal diagnostics,91.83677943404838,7.496553899284933
tokyo,run3,48,280.0,44.285714285714285,12.490692351286382,39.16313639902055,5.122577886693733,,,use,usable for route aggregation and normal diagnostics,70.65988803353231,26.374173747818027
tokyo,run3,49,300.0,1.3333333333333337,16.598581036749753,14.788923241110288,13.455589907776954,,,use,usable for route aggregation and normal diagnostics,1.332786050953058,0.0005472823802756821
tokyo,run3,50,300.0,0.0,17.72380762868654,16.373918599294104,16.373918599294104,,,use,usable for route aggregation and normal diagnostics,0.0303644764641867,0.0303644764641867
