epoch,tow,position_error_m,n_dd_pr,n_dd_cp,n_float_ambiguities,doppler_rms_mps,dd_pr_nis,dd_cp_nis,ambiguities_reset,covariance_min_eig,lambda_n,lambda_best_ratio,top12_min_error_m,top16_min_error_m,top12_has_sub50cm,top16_has_sub50cm,subset4_top16_min_error_m,subset4_top16_has_sub50cm,subset6_top16_min_error_m,subset6_top16_has_sub50cm,subset8_top16_min_error_m,subset8_top16_has_sub50cm,subset10_top16_min_error_m,subset10_top16_has_sub50cm,subset12_top16_min_error_m,subset12_top16_has_sub50cm,subset16_top16_min_error_m,subset16_top16_has_sub50cm
403,177080.59999990463,3.479585773423934,0,0,23,0.2953917917504575,nan,nan,0,0.0005506313162300431,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
404,177080.79999995232,3.5301283434071586,0,0,23,0.20334904545407972,nan,nan,0,0.0005514314631072144,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
405,177081.0,3.358733522748494,24,20,23,0.3284794067654778,0.2895222645812548,0.2142190670889204,0,0.00010034591264188584,20,1.0531564397925202,2.285326579853059,2.285326579853059,0,0,1.7827952319737401,0,2.1551220281512196,0,0.17225320127523508,1,1.5236821366111204,0,1.5018584916606703,0,2.2569080601556646,0
406,177081.199999094,3.415378582357001,0,0,23,0.41535156471998785,nan,nan,0,0.0005265069768561543,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
407,177081.39999890327,3.5112995487221474,0,0,23,0.4026824256989694,nan,nan,0,0.0005273193151647311,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
408,177081.59999990463,3.6197101232913087,0,0,23,0.3945340748369468,nan,nan,0,0.0005281200633501048,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
409,177081.79999995232,3.701442425551376,0,0,23,0.35310817995401317,nan,nan,0,0.0005289202868671601,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
410,177082.0,3.3405643156577427,26,22,23,0.3067378210851637,0.27062934423868057,0.47912255394935016,2,8.949176533631272e-05,22,1.0291492575079888,2.2870096646521034,2.2870096646521034,0,0,1.770187726805015,0,2.1452037560017687,0,0.1660861237768279,1,1.520087427150922,0,1.5006584544067565,0,2.2516858235883555,0
411,177082.199999094,3.3733987612512215,0,0,22,0.31496593357243624,nan,nan,0,0.0005063285044625794,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
412,177082.39999890327,3.416622460407625,0,0,22,0.22827007363204463,nan,nan,0,0.0005071355830112768,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
413,177082.59999990463,3.451464700468075,0,0,22,0.2640505788267259,nan,nan,0,0.0005079360111280165,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
414,177082.79999995232,3.469917977071534,0,0,22,0.2211814049807064,nan,nan,0,0.0005087361372355508,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
415,177083.0,3.3263255459026935,26,22,22,0.2266734197737513,0.2709389385020129,0.19128710373658198,0,8.950012518932313e-05,22,1.0696556773618855,2.284986002574406,2.284986002574406,0,0,1.764721946329808,0,2.1388928639869937,0,0.16038252637084288,1,1.5216108373449613,0,1.5035658958974858,0,2.342595548773164,0
416,177083.199999094,3.3204299301957434,0,0,22,0.198772145607369,nan,nan,0,0.0004876331602061864,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
417,177083.39999890327,3.2996863035802018,0,0,22,0.3442874371367446,nan,nan,0,0.0004884396640356354,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
418,177083.59999990463,3.3081139466633807,0,0,22,0.18519744745293848,nan,nan,0,0.0004892400716667287,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
419,177083.79999995232,3.3284243549228134,0,0,22,0.12102855586829267,nan,nan,0,0.000490040192375353,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
420,177084.0,3.203214658180598,27,22,22,0.24832568177932926,0.2618131423799387,6.009698153777179,0,8.950434523213493e-05,22,1.0959962173727515,2.2508278027620294,2.235234573648139,0,0,1.7089996496437123,0,2.113096588691128,0,0.22619882916557899,1,1.4993670805954622,0,1.4442065435629226,0,1.808425784642627,0
421,177084.199999094,3.208568500641668,0,0,22,0.18954337980973043,nan,nan,0,0.00047052409977036644,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
422,177084.39999890327,3.2181835506685856,0,0,22,0.1457165364258531,nan,nan,0,0.00047133004975607415,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
423,177084.59999990463,3.229489114196137,0,0,22,0.14433109953960968,nan,nan,0,0.00047213043249846236,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
424,177084.79999995232,3.2458132505051243,0,0,22,0.2688938919347932,nan,nan,0,0.00047293054595839637,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
425,177085.0,3.0664071934487156,27,23,24,0.22492454189586375,0.02745697079916707,9.724857707117101,0,7.756568856866612e-05,23,1.0037944636171094,2.5479788519524758,2.5479788519524758,0,0,1.1803451723588645,0,2.106461440240933,0,0.2525437604761108,1,1.4971738179010252,0,1.426642129755682,0,1.432500168164033,0
426,177085.199999094,3.0766527732320603,0,0,24,0.1304323908178146,nan,nan,0,0.00045482980074062037,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
427,177085.39999890327,3.1010779160815507,0,0,24,0.3383556396803536,nan,nan,0,0.0004556368342641902,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
428,177085.59999990463,3.0853845279282894,0,0,24,0.6176474421483712,nan,nan,0,0.00045643730337003024,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
429,177085.79999995232,3.1168528272668055,0,0,24,0.35809432620979165,nan,nan,0,0.0004572374588096405,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
430,177086.0,3.07151883954277,27,21,25,0.3836995900555556,0.031215556529505806,0.3687292602749713,0,8.035138546064554e-05,21,1.0265264803077496,2.5689946248567117,2.5169173039850166,0,0,1.2491226035428133,0,2.1258554940226877,0,0.1864275831225016,1,1.5350027398648405,0,1.4957603770314714,0,1.481212358201985,0
431,177086.199999094,3.1145214702501582,0,0,24,0.249806942653109,nan,nan,0,0.00044106829889262097,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
432,177086.39999890327,3.147055571698611,0,0,24,0.14966501826302503,nan,nan,0,0.0004419387382926994,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
433,177086.59999990463,3.161814306514731,0,0,24,0.21751571623782523,nan,nan,0,0.00044274401988980043,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
434,177086.79999995232,3.1899610770269606,0,0,24,0.3472914782653933,nan,nan,0,0.00044354565596641134,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
435,177087.0,3.033062955891413,28,22,25,0.27608290071991326,0.0307599130068525,0.1141404140992099,8,7.917412307353285e-05,22,1.0291180229649715,2.808821166957452,2.808821166957452,0,0,1.9295198059385332,0,1.4056126267695563,0,1.8965097231946713,0,1.669440772458829,0,1.6954030098329822,0,2.1009450337620317,0
436,177087.199999094,3.0547052875953877,0,0,22,0.26510965095815464,nan,nan,0,0.0004364706286271746,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
437,177087.39999890327,3.0701428193299605,0,0,22,0.1874677628391491,nan,nan,0,0.0004372746152372314,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
438,177087.59999990463,3.0851154655485407,0,0,22,0.2003680526437265,nan,nan,0,0.0004380748689110038,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
439,177087.79999995232,3.0886318423135974,0,0,22,0.1282315165360395,nan,nan,0,0.0004388749399450916,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
440,177088.0,3.0441232808923853,28,23,24,0.21332066533691085,0.034464626419331464,5.79694710444554,5,8.26158082182225e-05,23,1.0108559872053906,3.097239608276568,3.097239608276568,0,0,1.9493145851271332,0,1.1710339705078876,0,1.14212688806707,0,0.7857352810882833,0,2.490406477861656,0,2.169067073956921,0
441,177088.199999094,3.0360322831166107,0,0,24,0.2657946169400611,nan,nan,0,0.00042396196253317734,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
442,177088.39999890327,3.016365294673789,0,0,24,0.20512398638262047,nan,nan,0,0.0004247648850393612,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
443,177088.59999990463,3.0072315164635084,0,0,24,0.15152208837389936,nan,nan,0,0.00042556507764552183,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
444,177088.79999995232,3.0151616602904756,0,0,24,0.10704419925327649,nan,nan,0,0.00042636513315977075,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
445,177089.0,3.0029354395782137,29,23,25,0.08908168435152154,0.04127699503482061,12.74575443891364,6,7.229711260011152e-05,23,1.003480802851372,1.969502633562537,1.969502633562537,0,0,1.5030145615255739,0,1.5717725076564242,0,1.577309137868966,0,0.8435425402293832,0,1.3143007880211095,0,2.1985999098754947,0
446,177089.199999094,2.9958769473942892,0,0,24,0.0900152450123884,nan,nan,0,0.0004124301785062245,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
447,177089.39999890327,2.9875673850331244,0,0,24,0.2248890626739249,nan,nan,0,0.0004132328174922999,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
448,177089.59999990463,2.973791424452208,0,0,24,0.18726777827028154,nan,nan,0,0.00041403300100876047,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
449,177089.79999995232,2.9493328065722157,0,0,24,0.11543754864737668,nan,nan,0,0.0004148330547429986,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
450,177090.0,2.9408742853274266,29,24,24,0.11288951434104627,0.03359502003067174,9.057912922274914,7,7.224183539209957e-05,24,1.0541701733494258,3.817611506359546,3.379302456875962,0,0,1.731339994611438,0,1.6133295950514932,0,1.2582783780172482,0,1.2218274019704098,0,1.2422979755034373,0,1.5032686229864787,0
451,177090.199999094,2.9363650764771307,0,0,24,0.09508218173368561,nan,nan,0,0.00040163308243136955,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
452,177090.39999890327,2.92615873312841,0,0,24,0.16186491469233644,nan,nan,0,0.00040243499241784426,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
453,177090.59999990463,2.9290879045132083,0,0,24,0.0941420409469345,nan,nan,0,0.0004032351212834755,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
454,177090.79999995232,2.940206150786476,0,0,24,0.1491301177075459,nan,nan,0,0.0004040351581083296,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
455,177091.0,2.887084649823781,29,26,26,0.1798403364248412,0.033782465784917774,14.464022688726262,6,6.36974895144616e-05,26,1.0079360359927425,2.1469326895944114,2.1469326895944114,0,0,1.8362942663170942,0,1.151728576969019,0,1.1739208919886877,0,1.6993021465339155,0,1.7031865232383658,0,1.6986357136820023,0
456,177091.199999094,2.8779804075759605,0,0,26,0.07639330588310539,nan,nan,0,0.0003915656934252728,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
457,177091.39999890327,2.8795618597388963,0,0,26,0.04819389811503657,nan,nan,0,0.0003923672352146318,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
458,177091.59999990463,2.8805480464109436,0,0,26,0.06986487884292322,nan,nan,0,0.0003931673419591965,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
459,177091.79999995232,2.8779000959952743,0,0,26,0.06522632055182914,nan,nan,0,0.00039396737256536886,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
460,177092.0,2.759446625604316,29,27,27,0.09209327058925167,0.030536292247531873,6.163879329241504,8,6.260513135039897e-05,27,1.0041130765183468,2.8556797312317266,2.8556797312317266,0,0,1.1363658413223257,0,1.1322374370768464,0,1.1504607729233554,0,1.2177938619373712,0,1.2612404199020735,0,2.126115492057073,0
461,177092.20000004768,2.760489418962675,0,0,27,0.11649946270779839,nan,nan,0,0.00038217407865949053,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
462,177092.39999890327,2.763888471937244,0,0,27,0.15890664279597455,nan,nan,0,0.00038297551651259525,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
463,177092.59999990463,2.7712196300773573,0,0,27,0.06857499911516375,nan,nan,0,0.0003837756178589058,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
464,177092.79999899864,2.7594809738885893,0,0,27,0.06888848567311384,nan,nan,0,0.0003845756431474286,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
465,177093.0,2.704414887897124,29,28,28,0.04697361661568936,0.021915416048162713,0.19448628293366982,9,6.257374575860408e-05,28,1.0216733820764718,2.0364082192633437,2.0331263123148147,0,0,1.731412575839285,0,1.7294788896198146,0,1.1392917253927137,0,1.6752591044055138,0,1.6934780576950188,0,1.64836543876457,0
466,177093.20000004768,2.7016807118689914,0,0,28,0.05404218335555126,nan,nan,0,0.0003733988269808998,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
467,177093.39999890327,2.6957492169936352,0,0,28,0.08092659791260164,nan,nan,0,0.00037419997602638984,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
468,177093.59999990463,2.703909328360214,0,0,28,0.10005848899319927,nan,nan,0,0.000375000056699904,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
469,177093.79999899864,2.719493388869787,0,0,28,0.1345664198073769,nan,nan,0,0.0003758000756459949,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
470,177094.0,2.6658505029071056,28,27,28,0.09264746025314115,0.02548535971203648,0.08965564872222738,0,6.579551627561151e-05,27,1.014643924422519,2.0271855956290503,1.8182841262290934,0,0,1.716140596812071,0,1.1170724877130724,0,1.1469742890261436,0,1.6741410159752548,0,1.6877288936741766,0,1.777289742433128,0
471,177094.20000004768,2.659030064305479,0,0,28,0.16358062985494573,nan,nan,0,0.0003651699277117652,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
472,177094.39999890327,2.6436388876700776,0,0,28,0.18475076512666538,nan,nan,0,0.0003659710930468446,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
473,177094.59999990463,2.6509809318213517,0,0,28,0.16736464530613127,nan,nan,0,0.00036677117898095137,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
474,177094.79999899864,2.669199972270415,0,0,28,0.18274271559628805,nan,nan,0,0.00036757120007981374,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
475,177095.0,2.65021691606186,28,25,28,0.2525061214044002,0.022036862215198013,0.4659963914961245,0,7.122481863715749e-05,25,1.0563625971965946,1.8553671014012263,1.8553671014012263,0,0,1.1176653230829838,0,1.1311801109977995,0,1.1675485860463741,0,1.787485432826052,0,0.6043011967894397,0,1.7829206790309584,0
476,177095.20000004768,2.673403364443733,0,0,27,0.48268058641497363,nan,nan,0,0.00035745776820259923,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
477,177095.39999890327,2.7155385617621746,0,0,27,0.3701177514562065,nan,nan,0,0.00035825920764756173,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
478,177095.59999990463,2.7550095555779293,0,0,27,0.30508173375365216,nan,nan,0,0.00035905931476341895,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
479,177095.79999899864,2.762837481341541,0,0,27,0.16170082014316836,nan,nan,0,0.0003598593423646754,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
480,177096.0,2.6493029145453457,26,20,27,0.19135639417553202,0.017610393441306053,1.152540659753517,8,9.01457820826066e-05,20,1.0671451898730577,1.6878037896718898,1.6878037896718898,0,0,1.2190110684942366,0,1.8367059098671417,0,1.8439231451754308,0,2.150087547878116,0,1.6223418471276794,0,1.6683321026272513,0
481,177096.20000004768,2.642868782834457,0,0,26,0.2741725389266918,nan,nan,0,0.00035099359943224626,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
482,177096.39999890327,2.6290485782036717,0,0,26,0.24583784527287939,nan,nan,0,0.0003518180900039892,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
483,177096.59999990463,2.63656593452391,0,0,26,0.13388794785896335,nan,nan,0,0.0003526200828000178,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
484,177096.79999899864,2.6634573260877703,0,0,26,0.1201532587745424,nan,nan,0,0.0003534207009663193,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
485,177097.0,2.7122298354987042,27,23,27,0.08104732669660568,0.020969045037880676,12.354554609105099,4,7.505610278859999e-05,23,1.0053009177086676,1.7079147849410272,1.7079147849410272,0,0,1.551793257464118,0,1.5465318548359097,0,1.4877524627276033,0,1.2299192782090556,0,1.2462720821204094,0,1.2416438314171623,0
486,177097.20000004768,2.7106244931793992,0,0,23,0.1287524150041786,nan,nan,0,0.0003442346409645301,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
487,177097.39999890327,2.6922341325889296,0,0,23,0.1292699310893148,nan,nan,0,0.00034503566274420814,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
488,177097.59999990463,2.66856481428877,0,0,23,0.09297085812097389,nan,nan,0,0.000345835725767035,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
489,177097.79999899864,2.644169950326926,0,0,23,0.0894603032437627,nan,nan,0,0.0003466357377253502,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
490,177098.0,2.6518668819754065,27,23,23,0.05310541355249638,0.02255029064611748,6.393036129756423,6,7.505720204380874e-05,23,1.0160987116927966,2.493260465905799,2.493260465905799,0,0,1.7639226383232827,0,1.8053028448426407,0,1.8169535028737431,0,1.2695069701021109,0,1.2746977981415382,0,2.406420264848501,0
491,177098.20000004768,2.6539699011617173,0,0,23,0.08813464196903772,nan,nan,0,0.0003377939036528631,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
492,177098.39999890327,2.6538830297665976,0,0,23,0.09296211747548792,nan,nan,0,0.000338595399046831,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
493,177098.59999990463,2.6534867588593753,0,0,23,0.08688084515755543,nan,nan,0,0.000339395516530554,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
494,177098.79999899864,2.649757569168639,0,0,23,0.07583021039625833,nan,nan,0,0.0003401955476072411,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
495,177099.0,2.652503531151751,27,25,25,0.06566655460189802,0.02208354759679162,12.436005299220515,5,7.068625674215077e-05,25,1.0209761481737663,2.3906563507501426,2.075327591107764,0,0,1.1950502441928283,0,1.1650174536612352,0,1.153691855687082,0,1.1791434113124746,0,1.2601177843041929,0,2.4530660392210795,0
496,177099.20000004768,2.6610956376412673,0,0,25,0.056590400446138674,nan,nan,0,0.00033172300579607566,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
497,177099.39999890327,2.6618373601894203,0,0,25,0.08360740570947835,nan,nan,0,0.00033252415771642293,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
498,177099.59999990463,2.672814431231545,0,0,25,0.09780005526567823,nan,nan,0,0.00033332424589291006,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
499,177099.79999899864,2.6726075365551267,0,0,25,0.0797178913594552,nan,nan,0,0.0003341242674740681,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
500,177100.0,2.6507335284252624,27,25,25,0.06785904049762674,0.02236136744513646,15.685656396501138,5,7.066740409180241e-05,25,1.012890414786645,2.5508050733761545,2.5508050733761545,0,0,1.2395127043517822,0,1.2561715664988076,0,1.9990954737877777,0,1.3058979350806768,0,0.9176833797079995,0,1.3154126974178784,0
501,177100.20000004768,2.653580229370884,0,0,25,0.09077256893059249,nan,nan,0,0.00032599749144947987,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
502,177100.39999890327,2.666556817395584,0,0,25,0.16262535623536464,nan,nan,0,0.0003267986256906106,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
503,177100.59999990463,2.672809550472929,0,0,25,0.091351522828393,nan,nan,0,0.00032759871420045314,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
504,177100.79999899864,2.673319336627069,0,0,25,0.07953540656545412,nan,nan,0,0.00032839873607520343,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
505,177101.0,2.592515335613205,27,25,25,0.10020247795844779,0.02258807631678997,20.15784506024201,6,7.070459012542062e-05,25,1.0088022935932592,2.403470893322159,2.403470893322159,0,0,1.4407453779439288,0,0.5959739947622672,0,0.5678357051825127,0,0.5597235016373174,0,2.8898123236962685,0,2.247629911764158,0
506,177101.20000004768,2.610346201864758,0,0,25,0.16915728117003098,nan,nan,0,0.0003205943660365047,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
507,177101.39999890327,2.620499589651374,0,0,25,0.1355628511950298,nan,nan,0,0.0003213954580074448,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
508,177101.59999990463,2.6165823213543886,0,0,25,0.2334927591002712,nan,nan,0,0.0003221955432252751,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
509,177101.79999899864,2.6119280522506743,0,0,25,0.1077987731702535,nan,nan,0,0.0003229955639981051,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
510,177102.0,2.5877804337753276,27,23,25,0.20257144972399516,0.0205306446465441,24.235312978428066,5,7.867462069145781e-05,23,1.0220829079901539,2.461396964075335,2.461396964075335,0,0,1.8042695945949998,0,1.4448792086415936,0,0.7856905098545119,0,2.2965016854455165,0,1.8171925747906952,0,2.0414561919538254,0
511,177102.20000004768,2.573232953672136,0,0,25,0.29970388397952985,nan,nan,0,0.0003154866842411673,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
512,177102.39999890327,2.5615797839927654,0,0,25,0.2812053308082853,nan,nan,0,0.0003162877935081844,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
513,177102.59999990463,2.5688553728207153,0,0,25,0.19658623692417576,nan,nan,0,0.00031708788105204964,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
514,177102.79999899864,2.5624983089730806,0,0,25,0.1552512158942545,nan,nan,0,0.0003178879026719246,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
515,177103.0,2.393814626938839,25,23,25,0.2945488565001326,0.016932054112654738,18.389488610500862,7,7.864939827436127e-05,23,1.009900065847615,2.406735307181858,2.406735307181858,0,0,1.1691607011165317,0,1.0064229711843304,0,1.0093799084606854,0,1.2527637056642518,0,1.232445892322555,0,2.393537171875029,0
516,177103.20000004768,2.367199512983747,0,0,23,0.20301038019773573,nan,nan,0,0.0003106958893971645,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
517,177103.39999890327,2.339457046277055,0,0,23,0.3055405094036535,nan,nan,0,0.0003114969466063248,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
518,177103.59999990463,2.337391746304856,0,0,23,0.37982069978092303,nan,nan,0,0.00031229703017511887,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
519,177103.79999899864,2.285951003316909,0,0,23,0.3296166692500226,nan,nan,0,0.00031309705044973367,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
520,177104.0,2.253039562160423,27,21,23,0.27193144784067075,0.020675522011533217,5.743002486397164,7,8.632243455020805e-05,21,1.0159699954597265,1.7808115307677321,1.7808115307677321,0,0,1.1265359082149207,0,1.1019181852061761,0,1.114568013699948,0,1.3134096826049027,0,1.219927700386394,0,1.2564511922808763,0
