epoch,error_2d,posterior_std_2d,posterior_std_x,posterior_std_y,posterior_std_z,kurtosis_2d,ess,n_sat
344,20187.4623,4.3911,5.4437,5.3717,6.5477,35.0701,10000.0,12
345,20186.3419,4.1692,5.2852,4.3540,5.9163,44.8065,10000.0,12
346,20185.5352,3.9750,5.1985,4.2037,5.3030,50.4170,10000.0,12
347,20185.3086,3.7160,5.0918,4.4568,5.2210,43.9763,10000.0,12
348,20185.0207,3.5933,4.9644,4.6196,5.2717,41.1008,10000.0,12
349,20184.5657,3.2855,4.4728,5.0292,5.2443,40.0703,10000.0,12
350,20184.2581,3.4451,4.2788,5.7053,5.3111,42.6768,10000.0,12
351,20184.4126,3.2412,3.8848,6.1142,5.0188,48.1757,10000.0,12
352,20184.9428,3.3193,4.3091,6.2471,5.1295,50.9317,10000.0,13
353,20184.9050,3.5840,4.9409,6.3751,5.3801,48.5221,10000.0,13
354,20185.1035,3.6528,5.2447,6.3390,5.7764,49.2046,10000.0,13
355,20184.7357,3.7364,5.3685,6.0976,5.5864,44.5632,10000.0,13
356,20183.6519,3.8665,5.9162,5.8997,5.6788,42.4190,10000.0,13
357,20183.2298,3.7564,5.6356,5.9704,6.7041,43.0974,10000.0,13
358,20182.8810,3.9361,5.6123,5.9573,7.2112,37.0748,10000.0,13
359,20183.3746,4.0905,5.8352,6.3734,8.0458,39.5540,10000.0,13
360,20183.6129,4.0990,5.8690,6.9267,8.2744,44.8605,10000.0,13
361,20184.1010,4.3373,5.9823,7.5497,8.2692,43.2275,10000.0,13
362,20183.5966,4.1723,5.8749,7.6732,8.2268,50.7829,10000.0,13
363,20183.6885,4.1960,6.3427,7.6633,8.0664,53.6087,10000.0,13
364,20184.1121,4.1886,6.5775,7.3546,7.7416,52.5887,10000.0,14
365,20184.4818,4.3892,7.2086,7.1033,7.9073,50.4615,10000.0,14
366,20184.1955,4.4103,7.3118,6.7771,7.6162,48.4283,10000.0,14
367,20184.2096,4.4083,6.9955,6.5873,7.4899,43.9760,10000.0,14
368,20184.9565,4.7298,6.3179,7.0134,8.1943,35.3155,10000.0,14
369,20185.2043,5.3938,6.2395,8.1464,9.0028,31.8533,10000.0,14
370,20185.5000,6.0139,6.9665,9.3277,9.2151,32.0104,10000.0,14
371,20187.0317,5.8208,6.5942,10.1836,8.8347,38.5034,10000.0,14
372,20187.7118,6.1521,7.1311,10.4315,8.7359,38.0914,10000.0,14
373,20188.9158,6.6555,7.6367,10.3292,8.7270,31.9777,10000.0,14
374,20188.8497,6.6834,7.9497,9.3020,8.0765,28.1941,10000.0,14
375,20189.1009,6.0839,7.3072,8.6972,8.2894,30.5955,10000.0,14
376,20188.7151,5.8968,6.9790,9.1692,7.9980,32.5466,10000.0,14
377,20187.3963,5.9427,6.6563,10.3737,8.4648,37.7177,10000.0,14
378,20187.4348,5.8851,6.5775,10.5398,8.6604,40.6530,10000.0,14
379,20188.2809,5.9727,5.7278,9.7082,7.0104,31.4066,10000.0,14
380,20188.7744,5.7469,5.1920,8.5436,5.9409,28.6235,10000.0,14
381,20188.7724,5.8141,5.0648,8.2854,5.3053,31.5630,10000.0,14
382,20188.9747,6.0073,4.9520,8.1694,4.9603,33.4815,10000.0,14
383,20189.3461,6.3666,4.9888,8.7102,5.3370,34.7154,10000.0,14
384,20189.4578,6.0988,5.3003,8.6302,5.1676,36.7498,10000.0,14
385,20189.2156,5.8852,5.8249,9.2927,5.4057,41.3007,10000.0,14
386,20188.7691,6.1936,6.0493,11.0747,5.6988,42.9999,10000.0,14
387,20189.1683,6.3125,6.1928,11.8258,6.1462,43.9531,10000.0,14
388,20189.6127,6.4897,6.6022,11.8600,7.0777,42.8712,10000.0,14
389,20188.8906,6.5413,6.9579,10.8197,7.9889,37.0649,10000.0,14
390,20188.2227,6.0336,7.0955,9.9824,8.4967,38.1506,10000.0,13
391,20186.4215,5.3190,6.1388,10.4962,8.0204,50.0150,10000.0,13
392,20186.2579,4.9173,5.7387,11.2078,8.2836,69.9223,10000.0,13
393,20185.7364,4.5639,5.9391,11.4821,7.2033,97.7682,10000.0,13
394,20184.8930,4.5172,5.7960,11.6267,7.3769,100.6184,10000.0,13
395,20184.3179,4.6057,5.6090,11.8561,6.4953,98.1896,10000.0,13
396,20184.2478,4.9801,5.5452,11.9755,7.2322,77.4154,10000.0,13
397,20184.7500,5.1658,5.5693,11.9288,7.5189,68.9558,10000.0,13
398,20186.5462,5.6740,5.6762,10.7787,8.4963,44.5398,10000.0,13
399,20186.0998,4.9172,6.0743,10.3644,7.8208,64.3278,10000.0,13
400,20185.2801,4.3892,6.1730,9.6067,6.6913,80.6031,10000.0,13
401,20185.3245,4.5245,6.2603,8.9071,6.1054,63.6669,10000.0,13
402,20185.2946,4.6654,6.0021,8.5392,5.8965,48.5191,10000.0,13
403,20183.9572,4.4515,5.8403,8.1117,5.6650,47.4054,10000.0,13
404,20183.3705,4.4534,6.2827,7.4151,5.7869,45.6003,10000.0,13
405,20183.0912,4.5030,6.2679,7.0543,6.2716,40.5604,10000.0,13
406,20183.2494,4.8158,6.4336,6.9681,6.7605,34.8008,10000.0,13
407,20183.4351,4.5922,6.3321,6.0276,7.2539,36.7987,10000.0,13
408,20183.4520,4.7356,6.6484,6.0508,7.1940,35.3143,10000.0,13
409,20183.2149,4.7399,6.9816,6.2974,8.0564,39.3383,10000.0,13
410,20183.2477,4.9474,7.6994,6.2386,8.4169,41.5996,10000.0,13
411,20182.7887,4.6733,7.5103,6.2199,7.9270,42.9479,10000.0,13
412,20182.5544,4.7966,6.6239,5.7715,7.1630,29.8669,10000.0,13
413,20182.2818,4.1950,5.5909,5.2081,5.8542,32.1871,10000.0,13
414,20180.9735,4.1672,5.8393,5.7305,6.3113,35.3018,10000.0,13
415,20179.4571,4.0671,5.7177,6.6562,6.8013,42.3577,10000.0,13
416,20178.4146,4.1036,5.8377,7.2676,6.6038,47.6487,10000.0,13
417,20178.7779,4.0870,5.8399,7.4398,6.5840,50.3228,10000.0,13
418,20178.7488,4.7676,5.2901,8.0252,6.2471,37.4052,10000.0,13
419,20178.7503,4.7112,4.8953,7.6621,6.1790,39.5501,10000.0,13
420,20178.9592,4.5702,5.0283,7.6636,6.6631,46.1092,10000.0,13
421,20179.4648,4.3564,4.9687,6.8449,6.5379,40.3959,10000.0,13
422,20179.8406,4.4961,4.9712,6.5035,6.7635,35.5329,10000.0,13
423,20180.4650,4.5524,5.2227,6.2930,7.2882,35.3952,10000.0,13
424,20180.9847,4.2523,5.5248,5.9060,7.8653,41.4885,10000.0,13
425,20181.0421,3.9234,5.6996,5.6120,7.6004,42.2779,10000.0,13
426,20180.4319,3.9577,5.9690,5.4482,6.7603,35.7945,10000.0,13
427,20180.1411,4.0630,6.5793,5.5815,6.0246,40.5474,10000.0,13
428,20180.2328,4.2984,6.9422,6.3062,5.5383,45.1036,10000.0,13
429,20181.0407,4.7704,7.3783,5.8161,5.1886,37.1614,10000.0,13
430,20182.1328,4.5691,6.4691,5.4520,5.0472,36.4816,10000.0,14
431,20182.4795,4.7111,6.2458,5.3755,5.0456,34.1745,10000.0,14
432,20183.0570,4.5045,5.5629,5.4636,5.0518,34.4992,10000.0,14
433,20183.2236,4.1676,5.0320,5.2543,4.8374,35.1601,10000.0,14
434,20182.9668,4.4164,5.3416,5.5271,4.4377,34.0703,10000.0,13
435,20183.3832,4.1212,5.1083,5.3580,4.6078,39.1860,10000.0,13
436,20183.4770,3.9711,5.1804,5.3821,4.7513,39.7755,10000.0,13
437,20184.0286,3.8918,5.0534,5.3256,4.6901,35.9252,10000.0,13
438,20184.3494,4.0672,5.3273,5.7081,4.8529,38.1805,10000.0,13
439,20184.3584,4.0518,5.6278,6.2704,5.0539,45.0930,10000.0,13
440,20184.8775,4.2346,5.8487,6.8236,5.8854,43.4589,10000.0,13
441,20185.8671,4.0674,5.8448,6.8287,6.5192,46.6013,10000.0,13
442,20186.5300,4.1523,5.7467,6.9880,6.9530,44.8105,10000.0,13
443,20186.5095,4.1546,5.8542,6.6055,7.0673,45.4603,10000.0,13
444,20185.8329,4.6815,6.3638,6.6325,7.4810,41.2925,10000.0,13
445,20185.8802,4.8086,6.4723,7.2866,7.8565,41.3234,10000.0,13
446,20185.4692,4.9138,6.5282,8.1297,7.9565,45.4900,10000.0,13
447,20184.1680,4.7241,6.2520,8.7649,8.0247,50.5147,10000.0,13
448,20183.8698,4.7084,6.3766,9.2157,8.5320,55.2315,10000.0,13
449,20182.8519,4.9686,6.9066,9.5938,8.4797,55.0707,10000.0,13
450,20181.9623,5.0494,7.0198,10.4817,8.4055,63.3876,10000.0,14
451,20181.0580,5.0136,6.9763,10.8985,7.8824,69.7166,10000.0,14
452,20180.8441,5.2540,6.8071,10.9934,7.9371,62.1640,10000.0,14
453,20181.2388,5.6719,7.3190,11.2970,8.2995,57.5214,10000.0,14
454,20182.0527,6.5267,7.5073,11.0486,8.6307,39.5288,10000.0,14
455,20182.0418,6.8978,7.1059,9.8680,8.5104,27.9868,10000.0,14
456,20183.1940,6.5552,5.9248,8.4538,7.9402,24.3682,10000.0,14
457,20184.3144,5.4554,5.2385,6.9918,7.4996,29.2996,10000.0,14
458,20185.8271,4.0237,4.9266,5.2555,6.8514,45.9276,10000.0,14
459,20186.6569,3.7000,5.1220,4.9632,6.6384,53.8340,10000.0,14
460,20186.7928,3.5260,5.7950,4.5839,6.2336,45.2593,10000.0,14
461,20187.2879,3.4781,7.0340,4.5118,5.8554,55.4596,10000.0,14
462,20187.1500,3.3494,7.9918,4.7597,5.3396,88.9423,10000.0,14
463,20188.2746,3.8594,8.1309,4.4902,4.5363,57.8444,10000.0,14
464,20189.8546,4.5798,7.2852,4.3789,4.3930,31.1578,10000.0,14
465,20190.7619,4.5167,6.5270,4.6631,4.2069,32.8600,10000.0,14
466,20191.0525,4.6116,6.5437,5.2110,4.2489,35.5917,10000.0,14
467,20191.1411,4.2411,6.1840,5.5349,4.2832,42.5989,10000.0,14
468,20191.0283,3.4242,5.0945,5.3675,4.4977,51.6267,10000.0,14
469,20191.3842,3.1678,4.9245,5.3836,4.9256,55.3755,10000.0,14
470,20191.9989,3.2900,4.6910,6.0033,5.4789,54.3437,10000.0,14
471,20193.3213,3.3581,4.4615,6.4190,5.7701,53.6393,10000.0,14
472,20195.0438,3.3655,4.9822,6.0514,5.7011,53.3262,10000.0,13
473,20195.8357,3.5464,5.5877,6.0219,5.1713,54.5824,10000.0,13
474,20196.4482,4.2088,6.0267,6.0198,4.5456,37.0612,10000.0,13
475,20196.3500,4.5180,5.9862,6.2284,4.9182,33.8299,10000.0,13
476,20196.2616,4.5849,6.2878,6.0296,5.2909,34.1798,10000.0,13
477,20195.0495,4.5964,6.7078,6.0464,6.1111,37.4294,10000.0,13
478,20193.5465,4.8655,6.7706,6.8590,6.5750,40.8951,10000.0,12
479,20193.0399,4.4641,6.4394,6.6854,6.3536,47.5547,10000.0,12
480,20193.3148,4.3389,6.2293,6.9076,6.8330,45.4625,10000.0,12
481,20193.0098,4.2040,6.3549,6.9901,7.6406,51.6336,10000.0,12
482,20192.8014,4.3606,7.0008,7.1254,8.1015,50.8766,10000.0,12
483,20193.4163,4.4873,7.3849,7.4219,8.5949,54.5728,10000.0,12
484,20194.0276,4.9361,7.8597,8.0012,9.0784,48.7564,10000.0,12
485,20193.9809,4.9957,8.2134,8.8562,9.2886,56.5376,10000.0,12
486,20193.0531,5.2100,8.6604,8.8584,9.0336,51.9081,10000.0,12
487,20192.9287,5.5869,9.2171,9.0990,8.8311,49.0073,10000.0,12
488,20192.9182,5.7761,9.7648,8.5015,8.7713,44.7423,10000.0,12
489,20193.1889,5.8904,10.7509,8.3198,8.6551,49.3347,10000.0,12
490,20192.9639,6.0002,10.7885,8.4471,8.6648,50.9031,10000.0,12
491,20192.8126,6.1294,9.9916,8.9963,8.1235,45.6789,10000.0,12
492,20193.2450,6.1344,9.2966,8.7453,8.0744,40.1951,10000.0,12
493,20193.4518,5.8290,9.5924,7.9060,7.9527,43.0798,10000.0,12
494,20193.0923,5.6513,10.0231,7.2322,7.6640,45.1749,10000.0,13
495,20192.4158,5.5414,10.0568,6.9707,7.9752,48.0242,10000.0,13
496,20192.5439,5.8989,9.9853,7.5398,8.2180,44.9822,10000.0,13
497,20193.3388,6.1542,9.0752,7.5118,8.6141,35.8350,10000.0,13
498,20193.5743,6.1008,8.3731,7.4600,8.4344,35.0544,10000.0,13
499,20194.0808,5.5248,7.5036,7.8407,8.6776,42.6689,10000.0,13
500,20195.3465,5.4206,7.2226,8.3582,7.9608,46.0988,10000.0,12
501,20195.6578,5.4197,6.6873,8.1727,7.6447,40.0434,10000.0,12
502,20195.0303,5.3412,6.5147,7.6878,8.2308,34.7553,10000.0,12
503,20194.4247,5.3115,6.6318,7.6835,8.1215,35.9129,10000.0,12
504,20194.7626,5.0960,6.1300,7.8400,7.9241,37.4084,10000.0,12
505,20195.0049,5.2803,6.3336,8.0191,8.1086,36.7238,10000.0,12
506,20194.9938,5.0255,6.6288,7.6680,8.1364,38.8745,10000.0,12
507,20195.0330,5.0514,6.5982,7.7372,7.9912,38.0471,10000.0,12
508,20195.5921,5.0575,6.7048,7.7617,8.6705,37.2175,10000.0,12
509,20197.7427,4.7602,6.4960,7.7340,9.4642,43.0472,10000.0,12
510,20201.3088,4.5922,6.4222,7.2599,9.6437,41.7172,10000.0,12
511,20204.5825,4.3092,6.2251,6.1797,8.7376,38.1489,10000.0,12
512,20206.8070,4.2993,5.9511,5.2755,7.8444,31.9902,10000.0,12
513,20207.7166,4.1546,5.8434,5.4227,7.0977,35.4270,10000.0,12
514,20208.6873,3.9738,5.5417,5.4935,6.0543,39.1193,10000.0,12
515,20209.0731,4.0650,5.5687,5.8288,6.4306,40.3498,10000.0,12
516,20209.0034,4.4351,6.2598,5.8856,6.6445,37.9135,10000.0,11
517,20207.4631,5.0361,7.2302,6.0963,7.5175,34.0996,10000.0,11
518,20205.7801,5.2419,7.6642,6.3321,7.6892,34.4212,10000.0,11
519,20205.4212,5.0832,7.7684,6.4416,7.8876,35.4383,10000.0,11
520,20205.7276,5.1356,8.5967,6.5060,8.2882,40.0049,10000.0,11
521,20205.9257,5.3100,9.3118,6.9826,9.2864,43.1060,10000.0,11
522,20206.4906,5.2996,9.7119,7.3541,9.6192,48.9685,10000.0,11
523,20206.7436,5.0064,9.4134,7.4436,9.7107,56.4314,10000.0,11
524,20206.7761,4.3547,9.6745,7.5532,10.2912,96.9848,10000.0,11
525,20206.0343,3.9908,9.5552,7.4981,10.8264,123.1425,10000.0,11
526,20206.3650,4.0666,9.2002,7.4786,11.7383,106.0758,10000.0,10
527,20205.5534,3.8268,9.4703,7.7090,12.4462,142.6482,10000.0,10
528,20205.6467,4.0678,10.0859,7.6486,13.0312,131.3622,10000.0,9
529,20206.2679,4.3482,10.6411,7.5915,13.0116,118.3750,10000.0,9
530,20206.4463,4.4909,10.2693,8.0487,11.8955,108.4217,10000.0,10
531,20205.6638,4.4038,10.4170,8.5290,11.4290,129.9530,10000.0,10
532,20206.0052,4.5028,10.8404,8.5890,11.5129,129.4350,10000.0,10
533,20205.8602,4.5636,11.3227,8.4689,11.5674,130.7476,10000.0,10
534,20205.8143,5.0260,11.9132,8.5758,11.3368,105.8144,10000.0,9
535,20206.1582,5.2571,12.7186,8.8314,11.4454,105.8993,10000.0,9
536,20206.9197,5.1908,13.3012,8.8169,11.0026,122.6658,10000.0,9
537,20207.0736,4.6094,13.4686,8.2878,10.8093,183.8209,10000.0,9
538,20207.2363,4.8677,12.7298,8.7348,12.1118,144.4495,10000.0,9
539,20206.0611,6.4347,11.4394,10.0008,12.1503,56.8352,10000.0,9
540,20204.6502,7.0544,10.8061,10.4804,11.0614,41.9938,10000.0,10
541,20204.4663,7.6763,10.0256,11.1598,10.3815,33.0803,10000.0,10
542,20204.7601,7.4104,9.1461,10.2672,9.3728,32.5174,10000.0,9
543,20205.9451,7.4591,8.8393,10.2709,8.4207,34.1877,10000.0,9
544,20206.8269,7.3081,9.1094,8.8626,7.5183,31.7227,10000.0,9
545,20207.0099,7.0271,8.3899,8.1889,7.0817,28.8928,10000.0,9
546,20208.0972,6.7158,8.5096,7.0655,7.3357,27.1133,10000.0,10
547,20208.4132,6.0790,7.9685,6.4676,7.0227,30.4400,10000.0,10
548,20208.7344,5.7660,7.3839,6.6162,6.6930,31.4528,10000.0,10
549,20209.4653,5.0895,6.5462,7.3871,6.4058,38.4583,10000.0,10
550,20210.0058,4.7610,6.7784,7.9707,5.7312,52.5571,10000.0,11
551,20210.5519,4.4597,7.0322,9.3767,5.3193,80.0764,10000.0,11
552,20210.6970,4.4671,7.4621,10.3809,5.4116,103.5912,10000.0,12
553,20211.2855,4.3557,7.6739,10.9202,5.1592,128.8202,10000.0,12
554,20211.8687,4.7252,7.4090,10.5545,4.9669,86.2843,10000.0,12
555,20212.0072,4.7849,7.0689,10.3294,5.5420,75.2182,10000.0,12
556,20212.6050,5.3786,7.4580,10.2061,5.5784,52.0630,10000.0,12
557,20212.8661,5.9884,7.1921,9.3704,6.1548,30.5305,10000.0,12
558,20212.5293,5.9203,6.5185,8.4067,6.6095,24.7449,10000.0,12
559,20212.3932,5.6377,6.3046,8.0856,7.2524,26.3456,10000.0,12
560,20212.6780,5.6753,7.3318,8.1041,7.5313,31.2551,10000.0,12
561,20212.6976,6.3626,8.2701,8.7258,7.4854,28.8326,10000.0,12
562,20212.5595,6.5459,7.8833,8.8028,7.1065,27.1211,10000.0,12
563,20212.5123,6.5122,7.1274,8.7729,7.0048,27.4841,10000.0,12
564,20212.3778,6.2796,6.6709,8.8271,7.4906,30.4839,10000.0,12
565,20212.3940,6.5274,6.1417,9.6422,7.2883,29.9996,10000.0,12
566,20212.6152,6.2744,6.5765,9.4878,7.5209,32.4408,10000.0,12
567,20213.8489,6.2721,6.8284,9.3320,7.6299,33.2713,10000.0,12
568,20214.1253,6.4728,7.3763,10.0579,8.0296,35.9872,10000.0,13
569,20214.6246,6.4122,7.8083,10.4125,8.0187,38.3101,10000.0,13
570,20214.6036,6.3000,8.4774,10.5294,7.7431,45.4358,10000.0,13
571,20214.0128,6.2734,9.5648,10.5945,6.9738,56.5334,10000.0,13
572,20214.1157,6.3913,10.0332,10.0989,6.4526,56.9832,10000.0,13
573,20214.0437,6.3882,10.0422,9.2551,6.6557,51.7408,10000.0,13
574,20214.1164,6.1112,9.9528,8.3277,6.5772,49.6525,10000.0,13
575,20214.1878,5.7603,10.3428,7.6689,6.7229,52.9614,10000.0,13
576,20214.3456,5.7463,10.3963,7.5514,6.3984,50.7392,10000.0,13
577,20214.7361,5.8448,10.1006,7.2684,6.6554,43.7602,10000.0,13
578,20215.7292,6.0616,9.3800,7.3125,7.0333,34.4827,10000.0,13
579,20216.8719,5.9689,8.4938,6.8841,7.3532,30.4776,10000.0,13
580,20216.9180,5.1811,6.7569,6.1516,7.0180,31.8876,10000.0,14
581,20215.9095,4.2619,5.8813,5.4979,6.5152,40.5102,10000.0,14
582,20214.7353,3.7409,5.3090,5.0824,5.5439,48.8377,10000.0,14
583,20214.7070,3.3691,4.8486,5.5483,5.0118,47.7789,10000.0,14
584,20214.6805,3.3215,5.0308,5.7571,5.0782,52.5725,10000.0,14
585,20214.7224,3.6354,5.6456,5.8906,5.4436,46.8177,10000.0,14
586,20214.8329,3.8477,6.2537,5.9155,6.6424,48.0519,10000.0,14
587,20214.5736,3.9684,6.7376,5.6854,6.9418,45.5693,10000.0,14
588,20214.2722,3.7218,6.8393,5.1953,7.1298,51.2839,10000.0,13
589,20214.4759,3.9122,6.4887,4.5542,6.2688,35.4501,10000.0,13
590,20214.3085,3.8403,5.7334,4.4852,5.3928,33.2097,10000.0,13
591,20214.3405,3.5726,5.0900,4.5701,4.8543,36.7624,10000.0,13
592,20213.5365,3.5523,5.1060,4.4789,4.9112,34.6617,10000.0,13
593,20213.5722,3.3081,4.9083,4.5410,4.6985,39.2221,10000.0,13
594,20213.5961,3.2789,5.0087,4.7890,4.5564,42.7132,10000.0,13
595,20213.6849,3.2194,5.6370,4.8695,4.2333,53.5393,10000.0,13
596,20214.4060,3.4611,5.8798,5.1925,4.6406,54.0369,10000.0,13
597,20214.3456,4.0091,6.0034,5.9237,5.1172,43.1882,10000.0,13
598,20215.0255,4.2329,6.4810,6.1261,5.6653,41.8035,10000.0,13
599,20216.6398,4.3327,6.3935,5.7864,5.5942,36.3625,10000.0,13
600,20217.9984,4.1404,5.6840,5.3497,5.3462,35.6619,10000.0,14
601,20218.6244,3.8914,5.6354,5.1190,5.0692,37.7278,10000.0,14
602,20218.9106,3.7214,5.0903,4.5399,5.0132,35.3480,10000.0,14
603,20218.3323,4.0458,5.4543,4.4187,4.8226,36.4592,10000.0,14
604,20218.0083,3.8896,5.2568,4.8473,5.1879,39.1387,10000.0,14
605,20217.4090,4.1087,5.4599,5.3588,5.2936,36.7793,10000.0,14
606,20217.1910,3.8218,5.2949,5.3308,5.3441,39.0837,10000.0,13
607,20216.4262,3.9159,5.2598,5.4685,4.9268,35.1375,10000.0,13
608,20216.0718,3.8818,5.1075,5.7617,4.9575,36.5578,10000.0,13
609,20215.2812,3.7595,5.1026,5.9444,5.3621,41.8410,10000.0,13
610,20214.3507,3.3589,4.9118,5.5507,6.2772,46.5826,10000.0,13
611,20214.0501,3.4154,5.2873,5.3836,6.6240,45.6976,10000.0,13
612,20214.2357,3.3413,5.2750,5.7271,6.8171,52.2319,10000.0,13
613,20215.8237,3.4852,5.0869,6.1633,7.4587,54.0757,10000.0,13
614,20216.5143,3.7114,4.9221,6.1962,7.2996,43.7014,10000.0,13
615,20216.5500,3.8907,5.4968,6.9362,7.7445,51.5392,10000.0,13
616,20216.0702,3.9949,5.8421,8.0135,9.1541,62.8768,10000.0,13
617,20216.2678,4.3233,6.3790,8.7977,9.8905,65.4873,10000.0,13
618,20216.5528,4.9545,7.2269,10.2916,10.0089,63.1250,10000.0,13
619,20216.7205,5.1762,8.2475,11.5927,10.4756,80.7361,10000.0,13
620,20216.6657,5.1290,8.6651,12.3205,10.8848,101.7832,10000.0,13
621,20215.9762,5.2108,8.8438,12.0517,11.5937,96.4946,10000.0,13
622,20214.1117,5.4468,8.2493,12.5829,12.9223,87.6767,10000.0,13
623,20211.6587,6.0250,8.0788,12.7907,13.4925,67.5414,10000.0,13
624,20209.5371,6.2234,8.1051,12.6880,13.4373,62.7354,10000.0,13
625,20208.5929,6.7879,7.4354,12.5367,12.4953,45.4084,10000.0,13
626,20208.5025,6.6652,7.2869,11.4554,10.6844,45.8170,10000.0,13
627,20208.4194,7.0899,7.0806,10.5169,9.1975,41.4487,10000.0,13
628,20207.8015,6.8340,7.2769,9.3707,8.1447,42.1313,10000.0,13
629,20209.0505,6.3100,7.8853,8.3592,7.1313,46.3983,10000.0,13
630,20210.1208,5.5488,8.4394,7.7140,8.1701,46.4081,10000.0,13
631,20210.7361,5.5812,8.6284,7.9751,8.4984,47.2797,10000.0,13
632,20211.9715,5.9048,8.4589,7.9124,8.4626,41.6934,10000.0,13
633,20212.9665,5.3567,7.0438,7.7966,8.6201,43.2909,10000.0,13
634,20213.7111,4.9473,5.8022,8.5216,9.4258,44.3272,10000.0,13
635,20213.1101,4.9628,6.3333,10.1742,9.8373,57.0259,10000.0,13
636,20212.5320,5.4971,6.8543,10.6584,9.5488,49.7342,10000.0,13
637,20212.1479,6.0355,7.0991,10.2414,9.2313,36.1312,10000.0,13
638,20212.7009,5.9376,6.7497,9.4497,8.9606,34.0523,10000.0,13
639,20213.0901,5.8012,7.1511,8.1374,8.9143,32.0986,10000.0,13
640,20214.5264,5.0990,5.8237,7.4784,9.0462,32.9035,10000.0,13
641,20215.8961,4.8069,5.3602,7.4456,8.8771,32.5887,10000.0,13
642,20216.9768,4.4830,4.7904,6.7286,7.7445,31.9151,10000.0,13
643,20218.2894,3.6402,4.6253,5.4386,5.9817,37.4402,10000.0,13
644,20218.4786,3.7487,5.2394,5.5972,5.3772,40.6217,10000.0,13
645,20218.0217,3.5605,5.3510,5.7781,5.5801,49.6144,10000.0,13
646,20217.2109,3.5376,5.5382,5.5640,5.9486,47.5353,10000.0,13
647,20216.6610,3.6532,6.1257,5.8530,6.1955,52.1285,10000.0,13
648,20216.6189,3.9219,6.9680,5.9621,6.1071,50.5756,10000.0,13
649,20216.8283,4.2047,7.9872,6.1013,6.3839,52.7108,10000.0,13
650,20216.8470,4.3992,8.3802,6.2265,6.9177,52.0620,10000.0,13
651,20215.8885,4.4488,7.8692,6.9083,7.6807,53.0218,10000.0,13
652,20215.4075,5.1385,7.4601,7.2696,8.2999,37.5255,10000.0,14
653,20215.5862,5.4712,6.9308,7.6418,8.1471,32.8849,10000.0,14
654,20215.8063,5.6144,7.1594,8.3519,8.0076,35.2712,10000.0,14
655,20215.0648,5.4994,7.7199,9.3073,8.3643,44.7064,10000.0,14
656,20214.5509,4.9157,7.8630,9.6129,8.6113,65.1505,10000.0,14
657,20214.5623,4.3840,8.5640,9.3598,9.4621,102.6498,10000.0,14
658,20214.8953,4.1029,8.7611,9.3688,10.2187,134.3641,10000.0,14
659,20214.7274,4.4204,9.0397,9.1258,10.7867,108.0185,10000.0,14
660,20214.2959,4.3419,8.5537,8.7808,11.6568,96.4603,10000.0,14
661,20214.0722,4.7794,8.7673,9.2087,12.2241,79.9720,10000.0,14
662,20213.4369,5.0789,9.4306,9.3750,12.8906,76.5038,10000.0,14
663,20213.0469,4.8822,10.3759,9.8223,13.3424,105.9267,10000.0,14
664,20212.9720,4.5143,11.1089,10.3730,13.6298,167.4788,10000.0,14
665,20213.4387,4.7337,12.1481,10.2536,13.9615,168.3986,10000.0,14
666,20213.7379,4.4631,12.3564,10.2131,13.8817,217.4900,10000.0,14
667,20212.7702,4.8779,11.9093,10.0645,14.5858,147.3364,10000.0,14
668,20210.5508,5.8989,11.1702,8.5907,14.0387,56.7903,10000.0,14
669,20207.3430,6.2127,8.4016,6.4743,10.3289,27.7457,10000.0,14
670,20206.3746,5.5443,7.0719,5.8511,9.2876,27.4690,10000.0,14
671,20204.9798,4.8628,6.2738,5.0654,7.3687,33.0253,10000.0,14
672,20204.2998,3.9647,5.5106,4.7176,5.6890,37.6072,10000.0,14
673,20204.1332,3.6575,5.5399,4.8137,6.0506,47.2730,10000.0,14
674,20204.3088,3.9466,6.3603,4.7904,6.5675,51.7489,10000.0,14
675,20204.6682,4.4556,7.4622,4.8548,6.8524,55.0999,10000.0,14
676,20204.6484,4.7239,7.9325,4.8983,6.7639,56.4915,10000.0,14
677,20204.4757,4.9011,7.7770,4.9100,6.6457,50.6216,10000.0,14
678,20203.4774,4.4119,6.9467,4.8434,5.8352,45.8701,10000.0,14
679,20202.8298,4.2860,6.9002,4.7812,4.8802,34.9312,10000.0,14
680,20203.2438,4.6644,7.9806,4.9933,5.0102,35.9537,10000.0,14
681,20202.4000,5.1909,8.7882,5.4095,4.9721,34.3253,10000.0,14
682,20201.9353,5.1897,9.2501,5.4828,5.6922,38.5538,10000.0,14
683,20200.9442,4.8246,8.5086,6.0582,6.2499,44.1753,10000.0,14
684,20199.4568,4.8597,8.4309,6.3370,6.5850,45.2319,10000.0,14
685,20198.4317,5.2574,8.2304,6.6269,6.7444,36.6473,10000.0,14
686,20197.9069,5.2321,8.1701,6.7611,7.3735,35.8720,10000.0,14
687,20197.8048,5.0205,8.0235,6.6287,8.2582,38.4306,10000.0,14
688,20199.3183,5.5696,8.7967,6.6307,9.4445,38.3346,10000.0,14
689,20199.5170,6.0830,8.8210,6.5279,9.6409,34.2043,10000.0,14
690,20198.5194,6.3367,9.6205,6.9102,9.6795,37.7795,10000.0,14
691,20198.5646,5.9788,9.5789,7.0375,9.7357,42.7530,10000.0,14
