city,run,variant,ppc_pct,pass_m,total_m,n_gated
tokyo,run3,rtkout1minobs3,79.669342,13005.0768,16323.8159,14787
tokyo,run3,all_psig,79.628795,12998.4580,16323.8159,14787
tokyo,run3,all_hold,79.235018,12934.1786,16323.8159,14790
tokyo,run3,all_new,79.179299,12925.0830,16323.8159,14790
nagoya,run1,base,63.742649,2843.6279,4461.1071,4962
nagoya,run1,r15ga,63.742649,2843.6279,4461.1071,4962
nagoya,run1,r20ga,62.156239,2772.8564,4461.1071,4962
nagoya,run1,psig1,63.742649,2843.6279,4461.1071,4962
nagoya,run1,psig2,63.742649,2843.6279,4461.1071,4962
nagoya,run1,psig05,63.742649,2843.6279,4461.1071,4962
nagoya,run1,psig3,63.666909,2840.2490,4461.1071,4964
nagoya,run1,holdrlx,63.706588,2842.0191,4461.1071,4963
nagoya,run1,csig1,63.742649,2843.6279,4461.1071,4962
nagoya,run1,minobs6,63.742649,2843.6279,4461.1071,4962
nagoya,run1,nobds,63.700714,2841.7571,4461.1071,4971
nagoya,run1,em10,63.742649,2843.6279,4461.1071,4962
nagoya,run1,r12ga,62.215017,2775.4786,4461.1071,4965
nagoya,run1,noglo,63.742649,2843.6279,4461.1071,4962
nagoya,run1,csig05,63.739965,2843.5081,4461.1071,4962
nagoya,run1,arfilt,63.742649,2843.6279,4461.1071,4962
nagoya,run1,rout30,63.742649,2843.6279,4461.1071,4962
nagoya,run1,rout20,63.742649,2843.6279,4461.1071,4962
nagoya,run1,rout100,63.732000,2843.1528,4461.1071,4965
nagoya,run1,mb5k,63.742649,2843.6279,4461.1071,4962
